STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Euro area,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.98819311723918,A,Annual,Europe & Central Asia,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECA,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.96164648355163,A,Annual,Europe & Central Asia (excluding high income),Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEC,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2021,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.9763873001269,A,Annual,Europe & Central Asia (IDA & IBRD),Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,"Macao SAR, China",Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,24.1,A,Annual,Madagascar,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,12.7,A,Annual,Malawi,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Malaysia,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.8,A,Annual,Maldives,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,34.8,A,Annual,Mali,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Malta,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,93.8,A,Annual,Marshall Islands,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,42.9,A,Annual,Mauritania,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.6,A,Annual,Mauritius,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Mexico,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IMN,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Isle of Man,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Israel,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Italy,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,97.4,A,Annual,Jamaica,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Japan,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Jordan,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Kazakhstan,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,55.8,A,Annual,Kenya,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,85.7,A,Annual,Kiribati,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRK,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,44.2,A,Annual,"Korea, Dem. People's Rep.",Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2017,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,"Korea, Rep.",Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,82.5,A,Annual,Lao PDR,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Latvia,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.7,A,Annual,Lebanon,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,27.8,A,Annual,Lesotho,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,9.4,A,Annual,Liberia,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,75.5,A,Annual,Libya,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIE,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Liechtenstein,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Lithuania,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Luxembourg,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAC,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,"Macao SAR, China",Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,23.0,A,Annual,Madagascar,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,97.4,A,Annual,Suriname,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Sweden,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Switzerland,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,86.0,A,Annual,Syrian Arab Republic,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.3,A,Annual,Tajikistan,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,34.9,A,Annual,Tanzania,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.8,A,Annual,Thailand,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,85.2,A,Annual,Timor-Leste,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,50.0,A,Annual,Togo,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2018,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.0,A,Annual,Tonga,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,89.4,A,Annual,Marshall Islands,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,34.2,A,Annual,Mauritania,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.4,A,Annual,Mauritius,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.2,A,Annual,Mexico,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,64.5,A,Annual,"Micronesia, Fed. Sts.",Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,99.3,A,Annual,Moldova,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MCO,WB_WDI_EG_ELC_ACCS_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,_Z,RATIO,2,WB_WDI,P1Y,Access to electricity (% of population),0,WB_WDI,PU,100.0,A,Annual,Monaco,Access to electricity (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
